ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,Wikidata_name,QID,Wikipedia
4248,Srikanth Addala,"Director,Lyricst",Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/srikanth-addala-20200122124814-4248.jpg,,,IN,,"Srikanth Addala is an Indian film director associated with Telugu cinema. After working on many movies as an assistant director, Sreekanth directed his first movie Kotha Bangaru Lokam with Varun Sandesh and Shweta Basu Prasad. The movie was well received and was declared one of the biggest hits of the year in 2008.His second project Seethamma Vakitlo Sirimalle Chettu released in 2013. Mukunda released on 24 December in 2014. His next release was Brahmotsavam that came out on 20th May, 2016.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4248,Srikanth Addala,Q4279446,https://en.wikipedia.org/wiki/Srikanth_Addala
1237,Pankaj Kapoor,"Actor,Singer,Director",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/pankaj-kapoor-1237.jpg,29 May 1961,"Ludhiana, Punjab",IN,,"Pankaj Kapoor is an Indian theatre, television and film actor from Ludhiana, Punjab, India. He has appeared in several television serials and films. His most acclaimed film roles till date have been that of Dr. Dipankar Roy in Ek Doctor Ki Maut (1991) and 'Abba ji' in Vishal Bhardwaj's Maqbool (2003), both of which got him National Film Awards.In the 1980s and 1990s he became a household name through his TV series Karamchand, a surprisingly popular, comedy television series in the detective genre and then, Office Office, a comic satire on the prevalent corruption.EducationPankaj Kapoor first studied engineering in New Delhi, and completed the course in 1973, topping his college. Thereafter, he joined National School of Drama (NSD), New Delhi and later graduated in 1976; here again he received the 'Best Actor Award'.CareerAfter graduating from National School of Drama, he was engaged in theatre for the next four years, till he was offered Gandhi by Richard Attenborough.Over the years, as a director, he has done over 74 plays and serials, including Mohandas B.A.L.L.B, Wah Bhai Wah, Sahabji Biwiji Ghulamji and Drishtanth, Kanak Di Balli, Albert's Bridge and Panchvan Savaar.He made his film debut with Shyam Benegal's film Arohan (1982). Following that he played the role of Mahatma Gandhi's second secretary Pyarelal, in the Richard Attenbrough film Gandhi in 1982. Later, he also dubbed for Ben Kingsley in the Hindi version of the film.Thereafter, he appeared in a string of powerful art films that came under the Parallel Cinema category, with leading art film directors, starting with Shyam Benegal's Mandi (1983) and Kundan Shah's comedy classic Jaane Bhi Do Yaaro again in 1983; this was followed by Saeed Akhtar Mirza's satirical Mohan Joshi Hazir Ho! (1984), Mrinal Sen's hauntingly poignant Khandhar (1984), and Vidhu Vinod Chopra's suspense thriller Khamosh in 1985.This was the time when parallel cinema in India was in its full bloom, and he made himself a favourite of most of them. Over the next decade, he appeared in many art films, many of which went on to win National Film Awards as well.In 1986, he switched to television, with his memorable role of 'Karamchand Jasoos' in the detective-comedy, Karamchand, also starring Shushmita Mukherjee. The serial got him instant nation-wide popularity.Over the years, he has been seen in numerous TV serials, including, 'Kab Tak Pukaroon' (Doordarshan) 'Zabaan Sambhaal' Ke, a remake of English TV series, Mind Your Language; 'Lifeline' with Vijaya Mehta, 'Neem ka Ped' which displayed his finest acting prowess on television, and finally comic interludes in 'Philips Top 10' which made him once again, a favourite of the masses.Meanwhile, his tryst with art cinema continued, as he starred in classics like Chameli Ki Shaadi (1986), Ek Ruka Hua Faisla (1986), and Yeh Woh Manzil To Nahin (1987). In 1987, his comic side was visible again in the commercial action film Jalwa, also starring Naseeruddin Shah.His first National Film Award came with the 1989-film, Raakh, which also starred Aamir Khan, in a breakthrough performance. He also starred in the classic Punjabi film Marhi Da Diva (1989).He also featured in the 1992 critically acclaimed Mani Ratnam film Roja directed by Mani Ratnam. The movie was made in Tamil and later dubbed in Hindi, Marathi, Telugu and Malayalam.His strongest performance in the early part of his career came from his lead role of a struggling scientist in the film Ek Doctor Ki Maut (1991), for which he was awarded the 1991 National Film Award - Special Jury Award.In 2000, he returned to television with the serial ""Office Office"". In 2003 he delivered a stunning performance in the critically acclaimed Maqbool, Vishal Bhardwaj's adaptation of Shakespeare's Macbeth. Maqbool also got him the 2004 National Film Award for Best Supporting Actor. Meanwhile, his run for excellence in acting continued with films like Blue Umbrella (2005), Dus (2005) and Halla Bol (2007).He was then seen in the TV series, Naya Office Office, a sequel to his previous hit series Office Office.Personal LifeBollywood actor Shahid Kapoor is Pankaj's son by his first wife Neelima Azeem. In 1984, Pankaj married Supriya Pathak, and they have a son and a daughter.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=1237,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=1237,Pankaj Kapoor,,
38828,Guru Dutt,"Director,Producer",Director,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/guru-dutt-20170905111537-38828.jpg,09 Jul 1925,,,,"Guru Dutt was an Indian film director, producer and actor. In 2010, he was included among CNN's ""top 25 Asian actors of all time"".",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=38828,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=38828,Guru Dutt,Q149136,https://en.wikipedia.org/wiki/Guru_Dutt
31248,Chandoo Mondeti,"Director,Screenplay,Story",Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/chandoo-mondeti-20160719174804-31248.jpg,,,,,"Chandoo Mondeti is a Telugu film director. He directed films Karthikeya and Premam. Both films were very well received from audience. His upcoming movie with Naga Chaitanya titled as Savyasachi.He was born in kovvur, Andhra Pradesh and currently living in Hyderabad, Telangana.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=31248,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=31248,Chandoo Mondeti,Q27961611,https://en.wikipedia.org/wiki/Chandoo_Mondeti
4051,Govind Padmasoorya,"Actor,Director",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/govind-padmasurya-20140616132414-4051.jpg,16 Jun 1987,,IN,,"Govind Padmasoorya is an actor in Malayalam cinema as well as is a well-known anchor.Padmasoorya made his debut in Malayalam cinema as the protagonist in Atayalangal, directed by M. G. Sasi and produced by Aravind Venugopal. The film was based on the life and literature of the writer Nandanar. The film won five Kerala State Film Awards, including Best Film. Next, Padmasoorya portrayed the role of Vinu, the brother of the IG (Suresh Gopi) in B. Unnikrishnan's IG, who transforms from a loving brother to a ruthless terrorist towards the end of the movie. He was also cast as Sreekanth, an Indian cricketer, in Daddy Cool. Another of his noted appearances was in T. V. Chandran's Bhoomi Malayalam. His film, College Days, was released in November 2010 under the reputed banner of Seven Arts International.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4051,Govind Padmasoorya,Q5589841,https://en.wikipedia.org/wiki/Govind_Padmasoorya
47663,Kylie Jenner,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/kylie-jenner-20200605151142-47663.jpg,10 Aug 1997,,,,Kylie Jenner is an American media personality and businesswoman. She appeared in many TV soaps and music videos. She became the highest-paid celebrity in Forbes 2020 list.,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=47663,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=47663,Kylie Jenner,Q1770624,https://en.wikipedia.org/wiki/Kylie_Jenner
8186,Bill Hader,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/bill-hader-20190923094618-8186.jpg,07 Jun 1978,"Tulsa, Oklahoma",US,,"William ""Bill"" Hader is an American actor, writer, comedian and repertory player, on Saturday Night Live. He is also known for playing noted supporting roles in numerous comedy films.Early workHader grew up in Tulsa, Oklahoma, where he acted and made a film while a student at Cascia Hall Preparatory School, before attending The Art Institute of Phoenix and Scottsdale Community College. Hader's comedic aspirations eventually led him to Los Angeles where he joined the Second City, a comedy troupe that has been a training ground for many SNL cast members since the 1970s. He also performed at iO West in Los Angeles. During his time at Second City and iO West, Hader worked as a production assistant on the DVD Empire of Dreams: The Story of the Star Wars Trilogy and Collateral Damage, as well as an assistant on VH1's The Surreal Life. Prior to SNL, Hader was perhaps most known for his work as a ""field agent"" on MTV's Punk'd.Saturday Night LiveHader was ""discovered"" by Megan Mullally of Will & Grace while working with the Los Angeles-based comedy troupe ""Animals from the Future"". Mullally brought him to the attention of SNL producer Lorne Michaels. Hader was hired as a ""featured player"" and made his debut on the show on October 1, 2005. His first role was as a psychologist giving his views about life and death during the emergency landing of Jet Blue Flight 292. Hader is known for his impressions of famous people, such as Vincent Price in the Variety Vault sketches and Al Pacino.Hader is going into his 4th season on SNL and, along with Bobby Moynihan, Andy Samberg, Kenan Thompson, Casey Wilson and Abby Elliott is one of six SNL castmembers who were born after the show's premiere in 1975. Moynihan was born in 1977, Samberg, Thompson, and Hader were born in 1978, Wilson was born in 1980, and Elliot was born in 1987.Film rolesHe first appeared alongside Owen Wilson and Matt Dillon in You, Me and Dupree. Since then he's had a wide range of roles such as Katherine Heigl's editor at E! in Knocked Up, the acid-taking mechanic Dave in Hot Rod ( alongside SNL castmate Andy Samberg), a recumbent biker in The Brothers Solomon (which also featured SNL castmate Will Forte in one of the film's co-leading roles) and, most famously, as Officer Slater in the Judd Apatow produced Superbad. His role in Superbad helped boost his public repertoire and allowed him to appear on mainstream programs like TRL, The Tonight Show, and even presenting at MTV's Video Music Awards.Hader appeared in two other Apatow projects: Forgetting Sarah Marshall and Pineapple Express (with Seth Rogen). He also appeared alongside Ben Stiller, Jack Black, Robert Downey Jr, Matthew McConaughey, Steve Coogan, Tom Cruise, and Nick Nolte in Tropic Thunder. He will team back up with Superbad director Greg Mottola for the film Adventureland, which also features fellow SNLer Kristen Wiig.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=8186,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=8186,Bill Hader,Q14537,https://en.wikipedia.org/wiki/Bill_Hader
29592,Pradeep Raj,Director,Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/pradeep-raj-20220120103412-29592.jpg,,,,,"Pradeep Raj is an Indian film director, who has worked predominantly in the Kannada movie industry. Pradeep has directed popular movies like Yash's Kirataka, Kiccha Sudeep's Kichchu, Duniya Vijay's Rajinikantha, Bengaluru 560023, Sathish Ninasam's Anjada Gandu, and Mr 420  DeathPradeep Raj has been suffering from diabetes for many years and he had Covid infected after that treatment is ineffective. Pradeep Raj passed away on January 20, 2022. He was 46 years old.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=29592,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=29592,Pradeep Raj,Q113398489,
16810,Anuj Gurwara,"Singer,Actor",Singer,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/anuj-gurwara-16810.jpg,09 Jun 1981,,IN,,"Anuj Gurwara (born June 9, 1981), is an Indian playback singer, radio Jockey, actor, voice-over artist and Master of Ceremonies. He is most popularly known as the singer of the popular song ""Panchadara Bomma"" from Magadheera.Early lifeAnuj comes from a family of educators. His father, Yogendra K Gurwara, and mother, Jyoti Gurwara, are teachers and run a school, Sherwood Public School in Hyderabad, India. The family made Hyderabad their home in 1982. Anuj has one elder brother, Amol Gurwara.Anuj did his schooling in Sherwood and later, graduated in Psychology and Advertising from Nizam College, Hyderabad. He was an active part of Arts and Music in school and college. Anuj's interests were constantly encouraged and at an early age, he displayed tremendous potential.CareerAnuj started his career in entertainment as a copywriter. Fresh out of college in 2001, he joined a BPO but that didn't excite him. After quitting in a few months, he worked as a copywriter and Content Developer for various design firms and for a couple of advertising agencies. It was then, that he came in contact with Dramatic Circle Hyderabad, a Hyderabad based theatre group. Having worked in a production with them, Anuj realised that entertainment was what he wanted to do.Playback SingingIn 2009, Anuj debuted as playback singer. Under the music direction of M. M. Keeravani, he sang a song, ""Panchadara Bomma"", for the Telugu film, Magadheera, which would later emerge one of the highest grossing Telugu films of all time. Along with the success of the film, the song, Panchadara Bomma, grew to be a massive hit and established Anuj as a fresh new voice in the world of music.S. S. Rajamouli, the director of Magadheera stated in an article - ""I opine that Panchadara Bomma is the best song in my career"". The song was also declared Top Telugu Song of the year 2009 by various media channels, including newspapers, FM radios and television channels, winning awards across various platforms.The song ""Panchadara Bomma"" has singularily generated revenues of over Rs.3,00,00,000 only from mobile phone ringtone downloads, which is said to be a record that no other song in Telugu cinema has created till now.His latest hits also include ""Prapancham Naaventosthunte"" from the hit film, Vedam as well as ""Yem Sakkagunavro"" from Jhummandi Naadam. Both songs have generated good response from all over.Live performancesAnuj has been actively performing at various corporate and film-based events after his award-winning singing debut. He performs regularly in and out of Hyderabad. He was also invited to the United States of America by the Bay Area Telugu Association and the Telugu Association of North America. He performed across the United States to packed audiences, Anuj was also invited to Kuwait to perform for audiences there.Theatre and Film actorAnuj has been an active theatre actor in Hyderabad since 1999, as part of various Theatre productions. He has showcased his talent as an actor and received positive reviews for his performance.In 2003, while pursuing acting, Anuj got a call from Nagesh Kukunoor for Hyderabad Blues 2: Rearranged Marriage.[24] After this, Anuj auditioned for Sekhar Kammula. Sekhar had won the National Film Award for his directorial debut in Dollar Dreams. He cast Anuj as the 2nd lead for his film Anand, which released in 2004. Anand was a massive hit and Anuj received good reviews for his part.Anuj made a comeback into cinema after establishing himself as a playback singer. He does a cameo role in S. S. Rajamouli's hit film of 2010 Maryada Ramanna RadioIn 2005, Anuj auditioned for All India Radio, just to give it a shot. He was selected and started hosting music-based shows on Yuvavani. Following All India Radio, Anuj worked for Radio Biryani, a private radio program setup that aired on the AIR frequency. That year, Anuj was awarded Best RJ (Hindi) for his show, Naach Meri Jaan.Anuj's joined Radio City 91.1 FM in 2006. The station was setting up in Hyderabad, one of the first private FM stations in the city.[32] Anuj began hosting an evening drive time show, Recharge, six days a week, from 8 pm to 11 pm. He played popular Hindi music and maintained high energy, wit and humor throughout the three hours. The show was a hit right in its early days. It struck a chord with the evening listenership that would drive back from work, and as Anuj would say, ""recharge"" their batteries on their way home. Anuj enjoyed immense popularity through the show. The name stuck with him and he is fondly called RJ ""Recharge"" Anuj to this day.Anuj shifted to the 5–9 pm time slot after a year, yet, commanded a dedicated listenership in Hyderabad. Owing to his personal connect and popularity with listeners, he was awarded ""No.1 RJ across All-India Radio City"" for the year 2006-07. Anuj was soon shifted to the morning show, The Radio City Breakfast Show, from 7 am to 11 am, where he, with Shraddha, gave a fun and energetic start to the day. The chirpy, positive and friendly banter between them had Hyderabad tuned in every morning. It was in February 2008 that Anuj was awarded ""India's Best Radio Host for 2007-08"" in a nationwide search. Anuj quit Radio City in July 2008, after the station changed its language mix to a more regional sound.TelevisionIn February 2006, Anuj became a VJ with SS Music. He won the VJ Factor 2, a hunt for VJs in South India. Out of about 5000 people who competed, Anuj was one of the four winners. It was a short-lived role as Anuj got an opportunity in Radio City, Hyderabad soon after.Voice ActingAnuj also works as a freelance Voice Over Artist and script writer, for various ad films, radio spots, documentaries, films, training modules and e-learning projects. In 2009, Anuj became part of India's first ever PlayStation 2 game, Hanuman, as the voice of Hanuman in Hindi and English.Master of Ceremonies / CompereBeing an RJ and an actor, Anuj diversified himself as an MC. From hosting formal events to large parties and concerts, Anuj has established himself as one of the most popular Master of Ceremonies in Hyderabad. He has hosted events, big and small, for a large number of corporate companies and Event Managers.Anuj's understanding of the pulse of an event, appropriate sense of humor, smooth integration of various elements, personalised involvement with the crowd and respect to the theme of the event, has made him a preferred MC for various kinds of events.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=16810,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=16810,Anuj Gurwara,Q5413313,https://en.wikipedia.org/wiki/Anuj_Gurwara
31683,Ritesh Batra,"Director,Producer",Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ritesh-batra-20130924103551-31683.jpg,,Mumbai,IN,,"Ritesh Batra was born and raised in Mumbai, and is now based in Mumbai and New York with his wife Claudia and baby girl Aisha.His feature script 'The Story of Ram' was part of the Sundance Screenwriters and Directors labs in 2009. His short films have been exhibited at many international film festivals and fine arts venues. His recent Arab language short 'Café Regular, Cairo', screened at over 40 international film festivals and won 12 awards. Café Regular was acquired by Franco-German broadcaster, Arte.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=31683,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=31683,Ritesh Batra,Q15814128,https://en.wikipedia.org/wiki/Ritesh_Batra
22740,Luv Sinha,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/luv-sinha-22740.jpg,05 Jun 1983,,IN,,Luv Sinha is the son of Shatrughan Sinha and brother of Sonakshi Sinha. He played the lead role in the Hindi film Sadiyaan (2010).,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=22740,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=22740,Luv Sinha,Q6706095,https://en.wikipedia.org/wiki/Luv_Sinha
32407,Kiara Advani,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/kiara-advani-20221124132707-32407.jpg,31 Jul 1992,Mumbai,IN,@advani_kiara,"Kiara Advani is an Indian Actress who appears in Bollywood and South Indian Film Industry. The actor is one of the leading dashing beauties of Bollywood. As a well-known actor, she is famous for her characters in movies like Preeti in Kabir Singh(2019) and  Dimple Cheema in Shershaah.Personal LifeBorn on July 31, 1992, to Jagdeep Advani and Genevieve Jaffery in Mumbai. Alia Advani was the original name of Kiara. The actress changed her name from Alia Advani to Kiara Advani right for her on-screen appearance.Career LifeHaving a strong passion for an acting career, Kiara came into the film industry. Kiara made her first debut with the Bollywood debut film “Fugly” in 2014. The Comedy-film was directed by Kabir Sadanand and written by Rahul Handa. Since then, she appeared in South Indian Films and showcased her acting skills in the Telugu cinema industry. The actor appears in a supporting role with M.S. Dhoni: The Untold Story, which was released in 2016.In 2018, she made her Telugu debut with  “Bharat Ane Nenu''.The actress gained critical claims and recognition from the public. In the same year, she acted in the web series named “Lust Stories”. In 2019, she appears in the lead role in the film 'Kabir Singh', opposite Actor Shahid Kapoor. The film received critics for the characterization of Kabir and Preeti. Later then, she shared screen space with Actor Siddharth Malhotra in the film'Shershaah'which directed by Vishnuvardhan. The film was a super hit and grossed 136 crores at the box office collection. Apart from films, she has appeared in various commercials and got featured on the cover of magazines.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=32407,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=32407,Kiara Advani,Q16762720,https://en.wikipedia.org/wiki/Kiara_Advani
